"iso2c","year","country","GFDDDI01","GFDDDI03","GFDDDI04","GFDDDI05","GFDDDI06","GFDDDI07","GFDDDI08","GFDDDI11","GFDDDI14","GFDDEI02","GFDDEI08","GFDDOI02","GFDDSI04","Rep_GFDDDI01","Rep_GFDDDI03","Rep_GFDDDI04","Rep_GFDDDI05","Rep_GFDDDI06","Rep_GFDDDI07","Rep_GFDDDI08","Rep_GFDDDI11","Rep_GFDDDI14","Rep_GFDDEI02","Rep_GFDDEI08","Rep_GFDDOI02","Rep_GFDDSI04"
"BR",1991,"Brazil",21.3532543182373,0.527401030063629,55.0281562805176,15.986780166626,25.0836791992188,NA,14.3148565292358,NA,45.1593170166016,NA,16.8700008392334,14.3148565292358,144.412948608398,1,1,1,1,1,0,1,0,1,0,1,1,1
"BR",1992,"Brazil",27.3481521606445,0.369750469923019,65.408317565918,20.2930240631104,23.0967025756836,NA,18.5377883911133,NA,84.4659042358398,NA,23.3400001525879,18.5377883911133,149.502532958984,1,1,1,1,1,0,1,0,1,0,1,1,1
"BR",1993,"Brazil",36.6580772399902,0.325843125581741,73.9495620727539,26.074951171875,19.6672496795654,NA,23.1055946350098,NA,134.113586425781,NA,30.6860008239746,23.1055946350098,166.222473144531,1,1,1,1,1,0,1,0,1,0,1,1,1
"BR",1994,"Brazil",40.6263656616211,1.26095247268677,87.2410202026367,28.3678436279297,11.995231628418,NA,24.9267520904541,NA,69.5227355957031,NA,15.1599998474121,24.9267520904541,160.378829956055,1,1,1,1,1,0,1,0,1,0,1,1,1
"BR",1995,"Brazil",37.9523048400879,1.92389500141144,91.5711441040039,27.5166778564453,5.57789278030396,NA,24.6939640045166,NA,43.5161323547363,NA,11.4130001068115,24.6939640045166,147.999710083008,1,1,1,1,1,0,1,0,1,0,1,1,1
"BR",1996,"Brazil",39.1207008361816,1.63988971710205,94.3608932495117,31.6418437957764,3.87285161018372,NA,28.2112941741943,NA,41.3002586364746,NA,15.6000003814697,28.2112941741943,130.795867919922,1,1,1,1,1,0,1,0,1,0,1,1,1
"BR",1997,"Brazil",39.5624160766602,1.26814460754395,92.775505065918,35.0091552734375,3.8543107509613,NA,31.8305587768555,NA,41.4152145385742,53.8429985046387,17.9379997253418,31.8305587768555,118.70841217041,1,1,1,1,1,0,1,0,1,1,1,1,1
"BR",1998,"Brazil",35.2332534790039,1.3417534828186,79.7538146972656,38.3809013366699,9.45708084106445,NA,35.5924339294434,NA,30.2281398773193,58.3600006103516,26.5930004119873,35.5924339294434,81.0555953979492,1,1,1,1,1,0,1,0,1,1,1,1,1
"BR",1999,"Brazil",29.2216186523438,1.41984796524048,84.564094543457,40.4347305297852,12.6927757263184,NA,37.617561340332,NA,30.4629783630371,54.4210014343262,34.9220008850098,37.617561340332,74.5938034057617,1,1,1,1,1,0,1,0,1,1,1,1,1
"BR",2000,"Brazil",29.5487976074219,1.52155435085297,85.2904968261719,43.2958908081055,11.1589460372925,25.189,40.4977912902832,3.35899996757507,31.6587352752686,39.6310005187988,35.273998260498,40.4977912902832,71.5250625610352,1,1,1,1,1,1,1,1,1,1,1,1,1
"BR",2001,"Brazil",29.0191898345947,1.98437798023224,81.0732955932617,45.2431411743164,12.6501064300537,26.45,42.6256217956543,3.63199996948242,30.3840007781982,39.7599983215332,34.8489990234375,42.6256217956543,64.7906036376953,1,1,1,1,1,1,1,1,1,1,1,1,1
"BR",2002,"Brazil",27.3815727233887,2.01186585426331,76.3009948730469,43.364818572998,15.8585042953491,24.022,40.8716430664063,4.20499992370605,30.6537036895752,43.7319984436035,32.1969985961914,40.8716430664063,69.2867813110352,1,1,1,1,1,1,1,1,1,1,1,1,1
"BR",2003,"Brazil",27.485523223877,1.6513352394104,79.261344909668,45.1217231750488,17.2896118164063,30.331,42.5489540100098,4.99900007247925,28.6537914276123,45.1129989624023,37.5069999694824,42.5489540100098,60.4479560852051,1,1,1,1,1,1,1,1,1,1,1,1,1
"BR",2004,"Brazil",26.3369007110596,1.61050546169281,80.3397445678711,46.3877449035645,15.5727157592773,31.555,43.934154510498,5.67399978637695,28.9507122039795,39.5089988708496,37.5919990539551,43.934154510498,59.4840278625488,1,1,1,1,1,1,1,1,1,1,1,1,1
"BR",2005,"Brazil",27.971960067749,1.9401308298111,84.4266967773438,49.7446250915527,13.9642858505249,34.417,47.1606941223145,6.2350001335144,31.366304397583,37.7550010681152,41.2540016174316,47.1606941223145,59.1604080200195,1,1,1,1,1,1,1,1,1,1,1,1,1
"BR",2006,"Brazil",31.0599193572998,9.25856018066406,85.5127868652344,53.639476776123,12.4708585739136,39.657,50.9451217651367,6.99700021743774,40.3373603820801,36.8759994506836,41.7220001220703,50.9451217651367,62.5350456237793,1,1,1,1,1,1,1,1,1,1,1,1,1
"BR",2007,"Brazil",36.333625793457,17.1792469024658,85.7283554077148,56.5867958068848,12.5315456390381,43.579,53.7419662475586,7.7020001411438,47.8530654907227,33.1389999389648,39.4739990234375,53.7419662475586,72.0764541625977,1,1,1,1,1,1,1,1,1,1,1,1,1
"BR",2008,"Brazil",42.5570335388184,16.93385887146,83.5093078613281,58.8056259155273,14.2070751190186,37.444,55.9060287475586,7.60400009155273,53.0957641601563,35.5950012207031,35.3520011901855,55.9060287475586,79.7675933837891,1,1,1,1,1,1,1,1,1,1,1,1,1
"BR",2009,"Brazil",47.0406951904297,19.6915855407715,81.440673828125,64.2395858764648,17.6068592071533,43.802,54.9364242553711,9,48.8671188354492,35.3709983825684,36.2309989929199,54.9364242553711,92.1193466186523,1,1,1,1,1,1,1,1,1,1,1,1,1
"BR",2010,"Brazil",48.1687278747559,20.6917324066162,83.0505294799805,64.0537948608398,17.8518810272217,44.049,48.7667694091797,9.17500019073486,54.3848190307617,31.121000289917,35.4480018615723,48.7667694091797,104.97437286377,1,1,1,1,1,1,1,1,1,1,1,1,1
"BR",2011,"Brazil",55.6466751098633,18.2671222686768,84.5739440917969,68.593994140625,17.7046298980713,46.469,50.3569221496582,9.04199981689453,61.349925994873,32.890998840332,36.8160018920898,50.3569221496582,115.742767333984,1,1,1,1,1,1,1,1,1,1,1,1,1
